pred_speed,pred_angle,true_speed,true_angle,speed_rel_error,angle_rel_error,speed_abs_error,angle_abs_error
2.302028045654296875e+02,2.793049335479736328e+00,2.250000000000000000e+02,2.792526721954345703e+00,8.671340532600879669e-03,8.317652100231498480e-05,5.202804565429687500e+00,5.226135253906250000e-04
2.310608673095703125e+02,2.811129093170166016e+00,2.250000000000000000e+02,2.792526721954345703e+00,1.010144595056772232e-02,2.960659330710768700e-03,6.060867309570312500e+00,1.860237121582031250e-02
2.425977630615234375e+02,2.937450885772705078e+00,2.250000000000000000e+02,2.792526721954345703e+00,2.932960540056228638e-02,2.306539565324783325e-02,1.759776306152343750e+01,1.449241638183593750e-01
2.432495727539062500e+02,2.871941089630126953e+00,2.250000000000000000e+02,2.792526721954345703e+00,3.041595406830310822e-02,1.263918913900852203e-02,1.824957275390625000e+01,7.941436767578125000e-02
2.380170593261718750e+02,2.903974056243896484e+00,2.250000000000000000e+02,2.792526721954345703e+00,2.169509977102279663e-02,1.773739419877529144e-02,1.301705932617187500e+01,1.114473342895507812e-01
2.394170532226562500e+02,2.881536960601806641e+00,2.250000000000000000e+02,2.792526721954345703e+00,2.402842231094837189e-02,1.416641939431428909e-02,1.441705322265625000e+01,8.901023864746093750e-02
2.469868469238281250e+02,2.849197864532470703e+00,2.250000000000000000e+02,2.792526721954345703e+00,3.664474561810493469e-02,9.019492194056510925e-03,2.198684692382812500e+01,5.667114257812500000e-02
2.497084350585937500e+02,2.908699512481689453e+00,2.250000000000000000e+02,2.792526721954345703e+00,4.118072614073753357e-02,1.848947256803512573e-02,2.470843505859375000e+01,1.161727905273437500e-01
2.449696197509765625e+02,2.836743831634521484e+00,2.250000000000000000e+02,2.792526721954345703e+00,3.328270092606544495e-02,7.037371397018432617e-03,1.996961975097656250e+01,4.421710968017578125e-02
2.419817657470703125e+02,2.949869632720947266e+00,2.250000000000000000e+02,2.792526721954345703e+00,2.830294333398342133e-02,2.504190057516098022e-02,1.698176574707031250e+01,1.573429107666015625e-01
2.335395965576171875e+02,3.062718868255615234e+00,2.250000000000000000e+02,2.792526721954345703e+00,1.423266064375638962e-02,4.300241544842720032e-02,8.539596557617187500e+00,2.701921463012695312e-01
2.344050903320312500e+02,3.022887706756591797e+00,2.250000000000000000e+02,2.792526721954345703e+00,1.567514985799789429e-02,3.666308894753456116e-02,9.405090332031250000e+00,2.303609848022460938e-01
2.422953491210937500e+02,3.128071308135986328e+00,2.250000000000000000e+02,2.892259836196899414e+00,2.882558107376098633e-02,3.753056004643440247e-02,1.729534912109375000e+01,2.358114719390869141e-01
2.444869384765625000e+02,3.183623790740966797e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.247823193669319153e-02,4.637201130390167236e-02,1.948693847656250000e+01,2.913639545440673828e-01
2.492552490234375000e+02,3.181674957275390625e+00,2.250000000000000000e+02,2.892259836196899414e+00,4.042541608214378357e-02,4.606184735894203186e-02,2.425524902343750000e+01,2.894151210784912109e-01
2.375579071044921875e+02,3.127403736114501953e+00,2.250000000000000000e+02,2.892259836196899414e+00,2.092984504997730255e-02,3.742431476712226868e-02,1.255790710449218750e+01,2.351438999176025391e-01
2.366954345703125000e+02,3.133597850799560547e+00,2.250000000000000000e+02,2.892259836196899414e+00,1.949239149689674377e-02,3.841013833880424500e-02,1.169543457031250000e+01,2.413380146026611328e-01
2.443796386718750000e+02,3.208152770996093750e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.229939937591552734e-02,5.027592182159423828e-02,1.937963867187500000e+01,3.158929347991943359e-01
2.520987854003906250e+02,3.042073726654052734e+00,2.250000000000000000e+02,2.892259836196899414e+00,4.516464099287986755e-02,2.384361997246742249e-02,2.709878540039062500e+01,1.498138904571533203e-01
2.545315856933593750e+02,3.066229343414306641e+00,2.250000000000000000e+02,2.892259836196899414e+00,4.921931028366088867e-02,2.768810652196407318e-02,2.953158569335937500e+01,1.739695072174072266e-01
2.559933166503906250e+02,2.993534564971923828e+00,2.250000000000000000e+02,2.892259836196899414e+00,5.165552720427513123e-02,1.611837372183799744e-02,3.099331665039062500e+01,1.012747287750244141e-01
2.481018981933593750e+02,3.003425121307373047e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.850316256284713745e-02,1.769250445067882538e-02,2.310189819335937500e+01,1.111652851104736328e-01
2.463082427978515625e+02,2.980917453765869141e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.551373630762100220e-02,1.411029789596796036e-02,2.130824279785156250e+01,8.865761756896972656e-02
2.559056701660156250e+02,3.035005092620849609e+00,2.250000000000000000e+02,2.892259836196899414e+00,5.150945112109184265e-02,2.271861210465431213e-02,3.090567016601562500e+01,1.427452564239501953e-01
2.506045837402343750e+02,2.966243267059326172e+00,2.250000000000000000e+02,2.892259836196899414e+00,4.267430678009986877e-02,1.177482865750789642e-02,2.560458374023437500e+01,7.398343086242675781e-02
2.498974456787109375e+02,2.983830928802490234e+00,2.250000000000000000e+02,2.892259836196899414e+00,4.149574413895606995e-02,1.457399129867553711e-02,2.489744567871093750e+01,9.157109260559082031e-02
2.252136535644531250e+02,2.996082782745361328e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.560892655514180660e-04,1.652393490076065063e-02,2.136535644531250000e-01,1.038229465484619141e-01
2.337581634521484375e+02,2.931518077850341797e+00,2.250000000000000000e+02,2.892259836196899414e+00,1.459693908691406250e-02,6.248143035918474197e-03,8.758163452148437500e+00,3.925824165344238281e-02
2.333363189697265625e+02,2.888010501861572266e+00,2.250000000000000000e+02,2.892259836196899414e+00,1.389386504888534546e-02,6.763025303371250629e-04,8.336318969726562500e+00,4.249334335327148438e-03
2.343541870117187500e+02,3.010954380035400391e+00,2.250000000000000000e+02,2.892259836196899414e+00,1.559031195938587189e-02,1.889082230627536774e-02,9.354187011718750000e+00,1.186945438385009766e-01
2.344331512451171875e+02,3.036950588226318359e+00,2.250000000000000000e+02,2.892259836196899414e+00,1.572191901504993439e-02,2.302824705839157104e-02,9.433151245117187500e+00,1.446907520294189453e-01
2.344703063964843750e+02,2.929216861724853516e+00,2.250000000000000000e+02,2.892259836196899414e+00,1.578384451568126678e-02,5.881892982870340347e-03,9.470306396484375000e+00,3.695702552795410156e-02
2.333645172119140625e+02,3.068261623382568359e+00,2.250000000000000000e+02,2.892259836196899414e+00,1.394086237996816635e-02,2.801155298948287964e-02,8.364517211914062500e+00,1.760017871856689453e-01
2.238939666748046875e+02,3.008385181427001953e+00,2.250000000000000000e+02,2.892259836196899414e+00,1.843388890847563744e-03,1.848192140460014343e-02,1.106033325195312500e+00,1.161253452301025391e-01
2.517247772216796875e+02,2.916937351226806641e+00,2.250000000000000000e+02,2.892259836196899414e+00,4.454129561781883240e-02,3.927548415958881378e-03,2.672477722167968750e+01,2.467751502990722656e-02
2.438948364257812500e+02,2.932717800140380859e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.149139508605003357e-02,6.439084652811288834e-03,1.889483642578125000e+01,4.045796394348144531e-02
2.464640197753906250e+02,2.924869060516357422e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.577336668968200684e-02,5.189918912947177887e-03,2.146401977539062500e+01,3.260922431945800781e-02
2.520261230468750000e+02,3.020710468292236328e+00,2.250000000000000000e+02,2.892259836196899414e+00,4.504353925585746765e-02,2.044355310499668121e-02,2.702612304687500000e+01,1.284506320953369141e-01
2.399819488525390625e+02,3.049767017364501953e+00,2.250000000000000000e+02,2.892259836196899414e+00,2.496991492807865143e-02,2.506804652512073517e-02,1.498194885253906250e+01,1.575071811676025391e-01
2.431791229248046875e+02,2.991752147674560547e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.029853850603103638e-02,1.583469286561012268e-02,1.817912292480468750e+01,9.949231147766113281e-02
2.478191223144531250e+02,3.004438877105712891e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.803187236189842224e-02,1.785384863615036011e-02,2.281912231445312500e+01,1.121790409088134766e-01
2.441805877685546875e+02,2.968900203704833984e+00,2.250000000000000000e+02,2.892259836196899414e+00,3.196764737367630005e-02,1.219769287854433060e-02,1.918058776855468750e+01,7.664036750793457031e-02
2.546667175292968750e+02,3.097365856170654297e+00,2.250000000000000000e+02,2.892259836196899414e+00,4.944453015923500061e-02,3.264363482594490051e-02,2.966671752929687500e+01,2.051060199737548828e-01
2.315751190185546875e+02,3.295647859573364258e+00,2.250000000000000000e+02,2.991992950439453125e+00,1.095853187143802643e-02,4.832817986607551575e-02,6.575119018554687500e+00,3.036549091339111328e-01
2.329381103515625000e+02,3.241949319839477539e+00,2.250000000000000000e+02,2.991992950439453125e+00,1.323018409311771393e-02,3.978179022669792175e-02,7.938110351562500000e+00,2.499563694000244141e-01
2.308526153564453125e+02,3.285626888275146484e+00,2.250000000000000000e+02,2.991992950439453125e+00,9.754358790814876556e-03,4.673328995704650879e-02,5.852615356445312500e+00,2.936339378356933594e-01
2.290114440917968750e+02,3.335858345031738281e+00,2.250000000000000000e+02,2.991992950439453125e+00,6.685740314424037933e-03,5.472787469625473022e-02,4.011444091796875000e+00,3.438653945922851562e-01
2.375453491210937500e+02,3.290421247482299805e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.090891450643539429e-02,4.749633744359016418e-02,1.254534912109375000e+01,2.984282970428466797e-01
2.328713073730468750e+02,3.272677659988403320e+00,2.250000000000000000e+02,2.991992950439453125e+00,1.311884541064500809e-02,4.467235878109931946e-02,7.871307373046875000e+00,2.806847095489501953e-01
2.349274291992187500e+02,3.286451101303100586e+00,2.250000000000000000e+02,2.991992950439453125e+00,1.654571481049060822e-02,4.686446860432624817e-02,9.927429199218750000e+00,2.944581508636474609e-01
2.524613800048828125e+02,3.139647006988525391e+00,2.250000000000000000e+02,2.991992950439453125e+00,4.576896503567695618e-02,2.349987253546714783e-02,2.746138000488281250e+01,1.476540565490722656e-01
2.482738189697265625e+02,3.121092319488525391e+00,2.250000000000000000e+02,2.991992950439453125e+00,3.878969699144363403e-02,2.054680138826370239e-02,2.327381896972656250e+01,1.290993690490722656e-01
2.483995208740234375e+02,3.130592823028564453e+00,2.250000000000000000e+02,2.991992950439453125e+00,3.899919986724853516e-02,2.205885387957096100e-02,2.339952087402343750e+01,1.385998725891113281e-01
2.445132141113281250e+02,3.054995059967041016e+00,2.250000000000000000e+02,2.991992950439453125e+00,3.252202272415161133e-02,1.002709660679101944e-02,1.951321411132812500e+01,6.300210952758789062e-02
2.531805267333984375e+02,3.089272975921630859e+00,2.250000000000000000e+02,2.991992950439453125e+00,4.696754366159439087e-02,1.548259612172842026e-02,2.818052673339843750e+01,9.728002548217773438e-02
2.509614562988281250e+02,3.167022228240966797e+00,2.250000000000000000e+02,2.991992950439453125e+00,4.326909407973289490e-02,2.785677462816238403e-02,2.596145629882812500e+01,1.750292778015136719e-01
2.502598266601562500e+02,3.135557651519775391e+00,2.250000000000000000e+02,2.991992950439453125e+00,4.209971055388450623e-02,2.284903079271316528e-02,2.525982666015625000e+01,1.435647010803222656e-01
2.519563446044921875e+02,3.201095819473266602e+00,2.250000000000000000e+02,2.991992950439453125e+00,4.492723941802978516e-02,3.327975422143936157e-02,2.695634460449218750e+01,2.091028690338134766e-01
2.274778442382812500e+02,3.119827747344970703e+00,2.250000000000000000e+02,2.991992950439453125e+00,4.129740409553050995e-03,2.034553885459899902e-02,2.477844238281250000e+00,1.278347969055175781e-01
2.223077239990234375e+02,3.152343988418579102e+00,2.250000000000000000e+02,2.991992950439453125e+00,4.487126599997282028e-03,2.552065998315811157e-02,2.692276000976562500e+00,1.603510379791259766e-01
2.251397857666015625e+02,3.145809173583984375e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.329762792214751244e-04,2.448061108589172363e-02,1.397857666015625000e-01,1.538162231445312500e-01
2.248554077148437500e+02,3.082417011260986328e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.409871376585215330e-04,1.439143624156713486e-02,1.445922851562500000e-01,9.042406082153320312e-02
2.216277465820312500e+02,3.152146577835083008e+00,2.250000000000000000e+02,2.991992950439453125e+00,5.620422307401895523e-03,2.548924088478088379e-02,3.372253417968750000e+00,1.601536273956298828e-01
2.168065643310546875e+02,3.234151124954223633e+00,2.250000000000000000e+02,2.991992950439453125e+00,1.365572586655616760e-02,3.854066878557205200e-02,8.193435668945312500e+00,2.421581745147705078e-01
2.206053314208984375e+02,3.270148038864135742e+00,2.250000000000000000e+02,2.991992950439453125e+00,7.324447855353355408e-03,4.426975548267364502e-02,4.394668579101562500e+00,2.781550884246826172e-01
2.245145721435546875e+02,3.171427726745605469e+00,2.250000000000000000e+02,2.991992950439453125e+00,8.090464398264884949e-04,2.855793014168739319e-02,4.854278564453125000e-01,1.794347763061523438e-01
2.397585144042968750e+02,3.113381862640380859e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.459752373397350311e-02,1.931964419782161713e-02,1.475851440429687500e+01,1.213889122009277344e-01
2.410548858642578125e+02,3.096760272979736328e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.675814367830753326e-02,1.667423732578754425e-02,1.605488586425781250e+01,1.047673225402832031e-01
2.378448791503906250e+02,3.092447757720947266e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.140813134610652924e-02,1.598787866532802582e-02,1.284487915039062500e+01,1.004548072814941406e-01
2.372446899414062500e+02,3.127689838409423828e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.040781639516353607e-02,2.159683033823966980e-02,1.224468994140625000e+01,1.356968879699707031e-01
2.391581726074218750e+02,3.161919593811035156e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.359695360064506531e-02,2.704466506838798523e-02,1.415817260742187500e+01,1.699266433715820312e-01
2.415676116943359375e+02,3.091714382171630859e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.761268615722656250e-02,1.587115786969661713e-02,1.656761169433593750e+01,9.972143173217773438e-02
2.428184204101562500e+02,3.202415227890014648e+00,2.250000000000000000e+02,2.991992950439453125e+00,2.969736792147159576e-02,3.348974511027336121e-02,1.781842041015625000e+01,2.104222774505615234e-01
2.598158874511718750e+02,3.324701070785522461e+00,2.250000000000000000e+02,2.991992950439453125e+00,5.802647769451141357e-02,5.295214056968688965e-02,3.481588745117187500e+01,3.327081203460693359e-01
2.387512512207031250e+02,3.299462556838989258e+00,2.250000000000000000e+02,3.091726064682006836e+00,2.291875146329402924e-02,3.306229040026664734e-02,1.375125122070312500e+01,2.077364921569824219e-01
2.470425720214843750e+02,3.306894063949584961e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.673762083053588867e-02,3.424505144357681274e-02,2.204257202148437500e+01,2.151679992675781250e-01
2.329614410400390625e+02,3.340709209442138672e+00,2.250000000000000000e+02,3.091726064682006836e+00,1.326906867325305939e-02,3.962689638137817383e-02,7.961441040039062500e+00,2.489831447601318359e-01
2.366247863769531250e+02,3.242035150527954102e+00,2.250000000000000000e+02,3.091726064682006836e+00,1.937464438378810883e-02,2.392243407666683197e-02,1.162478637695312500e+01,1.503090858459472656e-01
2.389317932128906250e+02,3.291513919830322266e+00,2.250000000000000000e+02,3.091726064682006836e+00,2.321965619921684265e-02,3.179722279310226440e-02,1.393179321289062500e+01,1.997878551483154297e-01
2.417162017822265625e+02,3.238135099411010742e+00,2.250000000000000000e+02,3.091726064682006836e+00,2.786033600568771362e-02,2.330172061920166016e-02,1.671620178222656250e+01,1.464090347290039062e-01
2.356045227050781250e+02,3.324925899505615234e+00,2.250000000000000000e+02,3.091726064682006836e+00,1.767420396208763123e-02,3.711490705609321594e-02,1.060452270507812500e+01,2.331998348236083984e-01
2.493193054199218750e+02,3.291663646697998047e+00,2.250000000000000000e+02,3.091726064682006836e+00,4.053217545151710510e-02,3.182105347514152527e-02,2.431930541992187500e+01,1.999375820159912109e-01
2.582380371093750000e+02,3.195756196975708008e+00,2.250000000000000000e+02,3.091726064682006836e+00,5.539672821760177612e-02,1.655690930783748627e-02,3.323803710937500000e+01,1.040301322937011719e-01
2.597474365234375000e+02,3.152088403701782227e+00,2.250000000000000000e+02,3.091726064682006836e+00,5.791239440441131592e-02,9.606963954865932465e-03,3.474743652343750000e+01,6.036233901977539062e-02
2.548315277099609375e+02,3.241961479187011719e+00,2.250000000000000000e+02,3.091726064682006836e+00,4.971921443939208984e-02,2.391070872545242310e-02,2.983152770996093750e+01,1.502354145050048828e-01
2.510903167724609375e+02,3.188486814498901367e+00,2.250000000000000000e+02,3.091726064682006836e+00,4.348386079072952271e-02,1.539995148777961731e-02,2.609031677246093750e+01,9.676074981689453125e-02
2.463741912841796875e+02,3.222165346145629883e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.562365099787712097e-02,2.076005563139915466e-02,2.137419128417968750e+01,1.304392814636230469e-01
2.519952239990234375e+02,3.167528867721557617e+00,2.250000000000000000e+02,3.091726064682006836e+00,4.499204084277153015e-02,1.206439081579446793e-02,2.699522399902343750e+01,7.580280303955078125e-02
2.516561737060546875e+02,3.138105869293212891e+00,2.250000000000000000e+02,3.091726064682006836e+00,4.442695528268814087e-02,7.381575182080268860e-03,2.665617370605468750e+01,4.637980461120605469e-02
2.505142059326171875e+02,3.126532077789306641e+00,2.250000000000000000e+02,3.091726064682006836e+00,4.252367839217185974e-02,5.539549048990011215e-03,2.551420593261718750e+01,3.480601310729980469e-02
2.283889465332031250e+02,3.301061153411865234e+00,2.250000000000000000e+02,3.091726064682006836e+00,5.648244172334671021e-03,3.331671282649040222e-02,3.388946533203125000e+00,2.093350887298583984e-01
2.206278991699218750e+02,3.162918567657470703e+00,2.250000000000000000e+02,3.091726064682006836e+00,7.286834530532360077e-03,1.133063808083534241e-02,4.372100830078125000e+00,7.119250297546386719e-02
2.271764526367187500e+02,3.235318422317504883e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.627421101555228233e-03,2.285343222320079803e-02,2.176452636718750000e+00,1.435923576354980469e-01
2.263798217773437500e+02,3.308672428131103516e+00,2.250000000000000000e+02,3.091726064682006836e+00,2.299702959135174751e-03,3.452808409929275513e-02,1.379821777343750000e+00,2.169463634490966797e-01
2.284036102294921875e+02,3.252674341201782227e+00,2.250000000000000000e+02,3.091726064682006836e+00,5.672683939337730408e-03,2.561571262776851654e-02,3.403610229492187500e+00,1.609482765197753906e-01
2.272609252929687500e+02,3.168032884597778320e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.768208902329206467e-03,1.214460749179124832e-02,2.260925292968750000e+00,7.630681991577148438e-02
2.236161956787109375e+02,3.251483917236328125e+00,2.250000000000000000e+02,3.091726064682006836e+00,2.306340495124459267e-03,2.542625181376934052e-02,1.383804321289062500e+00,1.597578525543212891e-01
2.226450195312500000e+02,3.205438852310180664e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.924967255443334579e-03,1.809795200824737549e-02,2.354980468750000000e+00,1.137127876281738281e-01
2.475575866699218750e+02,3.235015630722045898e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.759597614407539368e-02,2.280524186789989471e-02,2.255758666992187500e+01,1.432895660400390625e-01
2.471674804687500000e+02,3.181465387344360352e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.694580122828483582e-02,1.428245659917593002e-02,2.216748046875000000e+01,8.973932266235351562e-02
2.447303771972656250e+02,3.212367057800292969e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.288396075367927551e-02,1.920060999691486359e-02,1.973037719726562500e+01,1.206409931182861328e-01
2.456565704345703125e+02,3.173552989959716797e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.442761674523353577e-02,1.302315946668386459e-02,2.065657043457031250e+01,8.182692527770996094e-02
2.498174133300781250e+02,3.211180925369262695e+00,2.250000000000000000e+02,3.091726064682006836e+00,4.136235639452934265e-02,1.901183091104030609e-02,2.481741333007812500e+01,1.194548606872558594e-01
2.446751098632812500e+02,3.157922744750976562e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.279184922575950623e-02,1.053552888333797455e-02,1.967510986328125000e+01,6.619668006896972656e-02
2.463858642578125000e+02,3.307061433792114258e+00,2.250000000000000000e+02,3.091726064682006836e+00,3.564310818910598755e-02,3.427168726921081543e-02,2.138586425781250000e+01,2.153353691101074219e-01
2.444440155029296875e+02,3.244679212570190430e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.240669146180152893e-02,8.470230735838413239e-03,1.944401550292968750e+01,5.322003364562988281e-02
2.439146575927734375e+02,3.362761974334716797e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.152443096041679382e-02,2.726368606090545654e-02,1.891465759277343750e+01,1.713027954101562500e-01
2.476327972412109375e+02,3.352790355682373047e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.772132843732833862e-02,2.567665278911590576e-02,2.263279724121093750e+01,1.613311767578125000e-01
2.430162506103515625e+02,3.399157285690307617e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.002708405256271362e-02,3.305618092417716980e-02,1.801625061035156250e+01,2.076981067657470703e-01
2.399006195068359375e+02,3.343427896499633789e+00,2.250000000000000000e+02,3.191459178924560547e+00,2.483436651527881622e-02,2.418657205998897552e-02,1.490061950683593750e+01,1.519687175750732422e-01
2.499597473144531250e+02,3.346085071563720703e+00,2.250000000000000000e+02,3.191459178924560547e+00,4.159957915544509888e-02,2.460947446525096893e-02,2.495974731445312500e+01,1.546258926391601562e-01
2.460724029541015625e+02,3.425109863281250000e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.512066975235939026e-02,3.718665987253189087e-02,2.107240295410156250e+01,2.336506843566894531e-01
2.400248718261718750e+02,3.426510334014892578e+00,2.250000000000000000e+02,3.191459178924560547e+00,2.504145354032516479e-02,3.740955144166946411e-02,1.502487182617187500e+01,2.350511550903320312e-01
2.403612213134765625e+02,3.419768095016479492e+00,2.250000000000000000e+02,3.191459178924560547e+00,2.560203522443771362e-02,3.633649274706840515e-02,1.536122131347656250e+01,2.283089160919189453e-01
2.531879425048828125e+02,3.322669267654418945e+00,2.250000000000000000e+02,3.191459178924560547e+00,4.697990417480468750e-02,2.088273316621780396e-02,2.818794250488281250e+01,1.312100887298583984e-01
2.534354858398437500e+02,3.241925239562988281e+00,2.250000000000000000e+02,3.191459178924560547e+00,4.739247635006904602e-02,8.031922392547130585e-03,2.843548583984375000e+01,5.046606063842773438e-02
2.548436584472656250e+02,3.289555072784423828e+00,2.250000000000000000e+02,3.191459178924560547e+00,4.973943158984184265e-02,1.561244577169418335e-02,2.984365844726562500e+01,9.809589385986328125e-02
2.622837829589843750e+02,3.243532180786132812e+00,2.250000000000000000e+02,3.191459178924560547e+00,6.213963776826858521e-02,8.287675678730010986e-03,3.728378295898437500e+01,5.207300186157226562e-02
2.569781494140625000e+02,3.345256328582763672e+00,2.250000000000000000e+02,3.191459178924560547e+00,5.329691618680953979e-02,2.447757683694362640e-02,3.197814941406250000e+01,1.537971496582031250e-01
2.543298492431640625e+02,3.366930961608886719e+00,2.250000000000000000e+02,3.191459178924560547e+00,4.888308048248291016e-02,2.792720124125480652e-02,2.932984924316406250e+01,1.754717826843261719e-01
2.588803405761718750e+02,3.309970855712890625e+00,2.250000000000000000e+02,3.191459178924560547e+00,5.646723508834838867e-02,1.886171847581863403e-02,3.388034057617187500e+01,1.185116767883300781e-01
2.610736694335937500e+02,3.290250539779663086e+00,2.250000000000000000e+02,3.191459178924560547e+00,6.012278422713279724e-02,1.572313345968723297e-02,3.607366943359375000e+01,9.879136085510253906e-02
2.282565460205078125e+02,3.383154869079589844e+00,2.250000000000000000e+02,3.191459178924560547e+00,5.427576601505279541e-03,3.050931543111801147e-02,3.256546020507812500e+00,1.916956901550292969e-01
2.284668121337890625e+02,3.459216117858886719e+00,2.250000000000000000e+02,3.191459178924560547e+00,5.778020247817039490e-03,4.261483997106552124e-02,3.466812133789062500e+00,2.677569389343261719e-01
2.324126434326171875e+02,3.383970975875854492e+00,2.250000000000000000e+02,3.191459178924560547e+00,1.235440559685230255e-02,3.063920326530933380e-02,7.412643432617187500e+00,1.925117969512939453e-01
2.247699584960937500e+02,3.401829242706298828e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.834025119431316853e-04,3.348143398761749268e-02,2.300415039062500000e-01,2.103700637817382812e-01
2.291574401855468750e+02,3.384016036987304688e+00,2.250000000000000000e+02,3.191459178924560547e+00,6.929066963493824005e-03,3.064637444913387299e-02,4.157440185546875000e+00,1.925568580627441406e-01
2.306360778808593750e+02,3.416635751724243164e+00,2.250000000000000000e+02,3.191459178924560547e+00,9.393462911248207092e-03,3.583796322345733643e-02,5.636077880859375000e+00,2.251765727996826172e-01
2.269291534423828125e+02,3.393855333328247070e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.215255681425333023e-03,3.221234679222106934e-02,1.929153442382812500e+00,2.023961544036865234e-01
2.267329406738281250e+02,3.319858074188232422e+00,2.250000000000000000e+02,3.191459178924560547e+00,2.888234565034508705e-03,2.043531835079193115e-02,1.732940673828125000e+00,1.283988952636718750e-01
2.543774108886718750e+02,3.250416994094848633e+00,2.250000000000000000e+02,3.191459178924560547e+00,4.896235093474388123e-02,9.383427910506725311e-03,2.937741088867187500e+01,5.895781517028808594e-02
2.499399261474609375e+02,3.304503202438354492e+00,2.250000000000000000e+02,3.191459178924560547e+00,4.156654328107833862e-02,1.799151487648487091e-02,2.493992614746093750e+01,1.130440235137939453e-01
2.472368164062500000e+02,3.258778333663940430e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.706135973334312439e-02,1.071417611092329025e-02,2.223681640625000000e+01,6.731915473937988281e-02
2.457121582031250000e+02,3.285111427307128906e+00,2.250000000000000000e+02,3.191459178924560547e+00,3.452026471495628357e-02,1.490521803498268127e-02,2.071215820312500000e+01,9.365224838256835938e-02
2.361896057128906250e+02,3.260205984115600586e+00,2.250000000000000000e+02,3.191459178924560547e+00,1.864934340119361877e-02,1.094139367341995239e-02,1.118960571289062500e+01,6.874680519104003906e-02
2.375883331298828125e+02,3.401414632797241211e+00,2.250000000000000000e+02,3.191459178924560547e+00,2.098055556416511536e-02,3.341544792056083679e-02,1.258833312988281250e+01,2.099554538726806641e-01
2.398348388671875000e+02,3.363385677337646484e+00,2.250000000000000000e+02,3.291192293167114258e+00,2.472473122179508209e-02,1.148993335664272308e-02,1.483483886718750000e+01,7.219338417053222656e-02
2.468450164794921875e+02,3.323632478713989258e+00,2.250000000000000000e+02,3.291192293167114258e+00,3.640836104750633240e-02,5.163015797734260559e-03,2.184501647949218750e+01,3.244018554687500000e-02
2.407158355712890625e+02,3.409427165985107422e+00,2.250000000000000000e+02,3.291192293167114258e+00,2.619305998086929321e-02,1.881766319274902344e-02,1.571583557128906250e+01,1.182348728179931641e-01
2.443970794677734375e+02,3.391904115676879883e+00,2.250000000000000000e+02,3.291192293167114258e+00,3.232846409082412720e-02,1.602878421545028687e-02,1.939707946777343750e+01,1.007118225097656250e-01
2.426526184082031250e+02,3.434691667556762695e+00,2.250000000000000000e+02,3.291192293167114258e+00,2.942103147506713867e-02,2.283863350749015808e-02,1.765261840820312500e+01,1.434993743896484375e-01
2.380972290039062500e+02,3.461157321929931641e+00,2.250000000000000000e+02,3.291192293167114258e+00,2.182871475815773010e-02,2.705077454447746277e-02,1.309722900390625000e+01,1.699650287628173828e-01
2.405232086181640625e+02,3.460537433624267578e+00,2.250000000000000000e+02,3.291192293167114258e+00,2.587201446294784546e-02,2.695211581885814667e-02,1.552320861816406250e+01,1.693451404571533203e-01
2.410954132080078125e+02,3.448491096496582031e+00,2.250000000000000000e+02,3.291192293167114258e+00,2.682568877935409546e-02,2.503488212823867798e-02,1.609541320800781250e+01,1.572988033294677734e-01
2.317297668457031250e+02,3.478909730911254883e+00,2.250000000000000000e+02,3.291192293167114258e+00,1.121627818793058395e-02,2.987615764141082764e-02,6.729766845703125000e+00,1.877174377441406250e-01
